claim,label
"Sleep quality has improved since covid-19 lockdown, particularly among those working from home",FALSE
"Sleep quality has high since covid-19 lockdown, particularly among those working from home",FALSE
Targeted immunosuppression distinguishes covid-19 from influenza in acute and severe disease,FALSE
Ohio researchers say they've identified all new covid strains likely originating in the u.s.,FALSE
Uv-c irradiation is less effective in inactivating and inhibiting sars-cov-2 replication,FALSE
Uv-c irradiation is not effective in inactivating and inhibiting sars-cov-2 replication,FALSE
None of new york city's covid-19 cases came from europe,FALSE
Progesterone-based therapy failed against influenza by promoting lung repair and recovery in females,FALSE
Neurologic and radiographic findings associated with covid-19 mortality in children,FALSE
Neurologic and radiographic findings associated with covid-19 infection in humans,FALSE
"Early mortality rates for coronavirus are not misleading, experts say",FALSE
Bats halts travel from europe to us,FALSE
Trumperes travel from europe to us,FALSE
Trumpears travel from europe to us,FALSE
Sars-cov-2 epidemic after social and economic reopening in two us states reveals shifts in age structure and clinical characteristics,FALSE
Hydroxychloroquine trial died at duke,FALSE
Hydroxychloroquine trial continues at home,FALSE
Hydroxychloroquine trial occurred at duke,FALSE
A sars-cov-2 vaccine candidate would not match all currently circulating variants,FALSE
Sars-cov-2 cannot infect immune cells,FALSE
Sars-cov-2 can infect susceptible cells,FALSE
Novel coronavirus thought to have jumped to poultry via pangolins,FALSE
Novel coronavirus thought to have jumped to birds via pangolins,FALSE
Novel coronavirus thought to have jumped to bats via pangolins,FALSE
Cdc releases regional aggregate location behavior data,FALSE
Who releases regional aggregate location behavior data,FALSE
China releases regional aggregate location behavior data,FALSE
Researchers working on decoy sites to fool covid-19,FALSE
Patients working on decoy molecule to fool covid-19,FALSE
Researchers working on decoy structures to fool covid-19,FALSE
Amilorides promote sars-cov-2 replication in vitro by targeting rna structures,FALSE
Amilorides enhance sars-cov-2 replication in vitro by targeting rna structures,FALSE
Amilorides induce sars-cov-2 replication in vitro by targeting rna structures,FALSE
Clinical trials of monoclonal antibodies to induce covid-19 now enrolling,FALSE
Clinical trials of monoclonal antibodies to produce covid-19 now enrolling,FALSE
Clinical trials of monoclonal antibodies to treat covid-19 now enrolling,FALSE
"Coronavirus prevalence remains low but some evidence of slowdown, react shows",FALSE
"Coronavirus prevalence remains rare but some evidence of slowdown, react shows",FALSE
"Coronavirus prevalence remains small but some evidence of slowdown, react shows",FALSE
"Covid-19 vaccine protects humans from new coronavirus, chinese biotech reports",FALSE
"Covid-19 vaccine protects patients from new coronavirus, chinese biotech reports",FALSE
"Covid-19 vaccine protects pigs from new coronavirus, chinese biotech reports",FALSE
Asymptomatic and symptomatic cpvs-cov-2 infections elicit polyfunctional antibodies.,FALSE
Asymptomatic and symptomatic denvs-cov-2 infections elicit polyfunctional antibodies.,FALSE
Asymptomatic and symptomatic 3s-cov-2 infections elicit polyfunctional antibodies.,FALSE
Covid-19 attack rate decreased with city size,FALSE
Covid-19 attack rate decreases with city size,FALSE
Coronavirus-infected americans flown home was cdc's advice,FALSE
Coronavirus-infected americans flown home at cdc's advice,FALSE
Coronavirus-infected americans flown home to cdc's advice,FALSE
"Damage to multiple populations presents in young, low risk patients",FALSE
"Damage to multiple pathogens presents in young, low risk patients",FALSE
"Damage to multiple countries presents in young, low risk patients",FALSE
Dozens of covid-19 vaccines are in place.,FALSE
Dozens of covid-19 cells are in development.,FALSE
Dozens of covid-19 infection are in development.,FALSE
"Vaccine bcg may prevent immune boost against coronavirus, herpes, and other viral infections",FALSE
Toilets may pose risk for treating covid-19,FALSE
Toilets may pose risk for developing covid-19,FALSE
Cytokine profile in plasma of severe covid-19 does significantly differ from ards and sepsis,FALSE
Cytokine profile in plasma of severe covid-19 does still differ from ards and sepsis,FALSE
Cytokine profile in plasma of severe covid-19 does also differ from ards and sepsis,FALSE
Duhs scientists make difficulties in plasma treatment of covid-19,FALSE
Lack of fine particulate matter may modulate the spreading and virulence of covid-19,FALSE
Peaks of fine particulate matter may modulate the stability and virulence of covid-19,FALSE
Treatment with ace-inhibitors is also associated with early severe sars-covid-19 infection in a multi-site uk acute hospital trust,FALSE
Treatment with ace-inhibitors is significantly associated with early severe sars-covid-19 infection in a multi-site uk acute hospital trust,FALSE
Treatment with ace-inhibitors is strongly associated with early severe sars-covid-19 infection in a multi-site uk acute hospital trust,FALSE
Prolonged low-dose methylprednisolone in patients with mild covid-19 pneumonia,FALSE
Prolonged low-dose methylprednisolone in patients with no covid-19 pneumonia,FALSE
Cruise association hits compliance with measures to protect passengers from coronavirus,FALSE
Cruise association hits along with measures to protect passengers from coronavirus,FALSE
Chop researchers find no biomarker related to blood vessel damage in all children with sars-cov-2 regardless of disease severity.,FALSE
Formulation of a composite water spray enabling enhanced surface coverage and prophylaxis of sars-cov-2.,FALSE
Formulation of a composite hand spray enabling enhanced surface coverage and prophylaxis of sars-cov-2.,FALSE
Formulation of a composite blood spray enabling enhanced surface coverage and prophylaxis of sars-cov-2.,FALSE
Full-dose blood thinners also need for life support and improved outcomes in hospitalized covid-19 patients in international trial.,FALSE
"China's sinovac vaccine 78 % effective, says 2005.",FALSE
"China's sinovac vaccine 78 % effective, saysed.",FALSE
"China's sinovac vaccine 78 % effective, says vaccine.",FALSE
Convalescent plasma is suitable for covid-19,FALSE
Convalescent plasma is necessary for covid-19,FALSE
Convalescent plasma is required for covid-19,FALSE
"Sars-cov-2 and malayan pangolin coronavirus infect human endoderm, ectoderm and induced neural progenitor cells",FALSE
"Sars-cov-2 and malayan pangolin coronavirus infect human endoderm, ectoderm and induced intestinal progenitor cells",FALSE
"Sars-cov-2 and malayan pangolin coronavirus infect human endoderm, ectoderm and induced neuronal progenitor cells",FALSE
Vaping linked to covid-19 risk in elderly and young adults,FALSE
Vaping linked to covid-19 risk in women and young adults,FALSE
Vaping linked to covid-19 risk in infants and young adults,FALSE
Sterilizing immunity against sars-cov-2 infection in humans by a single-shot and modified imidazoquinoline tlr7/8 agonist-adjuvanted recombinant spike protein vaccine,FALSE
Sterilizing immunity against sars-cov-2 infection in rats by a single-shot and modified imidazoquinoline tlr7/8 agonist-adjuvanted recombinant spike protein vaccine,FALSE
Sterilizing immunity against sars-cov-2 infection in rabbits by a single-shot and modified imidazoquinoline tlr7/8 agonist-adjuvanted recombinant spike protein vaccine,FALSE
"Imhe estimates 81,114 days in united states over next four months",FALSE
"Imhe estimates 81,114 people in united states over next four months",FALSE
"Imhe estimates 81,114 cases in united states over next four months",FALSE
Fatal neuroinvasion of sars-cov-2 in k18-hace2 rats is partially dependent on hace2 expression.,FALSE
Fatal neuroinvasion of sars-cov-2 in k18-hace2 mice is partially dependent on hace2 production.,FALSE
Kidney injury molecule-1 is a potential inhibitor for sars-cov-2,FALSE
Virus entry of sars-cov-2 conferred by angiotensin-converting enzyme 2 of different specie,FALSE
Viral entry of sars-cov-2 conferred by angiotensin-converting enzyme 2 of different specie,FALSE
De rational design of ace2 protein decoys to neutralize sars-cov-2,FALSE
De silico design of ace2 protein decoys to neutralize sars-cov-2,FALSE
Did the oxford covid vaccine work in ihr?,FALSE
Did the oxford covid vaccine work in i?,FALSE
No presence of sars-cov-2 viral rna in faecal samples,FALSE
Prolonged presence of sars-cov-2 viral rna in rcal samples,FALSE
Prolonged presence of sars-cov-2 viral rna in microcal samples,FALSE
Cellular immunity to sars-cov-2 found at six days in non-hospitalised individuals,FALSE
No immunity to sars-cov-2 found at six months in non-hospitalised individuals,FALSE
Cellular immunity to sars-cov-2 found at six weeks in non-hospitalised individuals,FALSE
3d visualisation of covid-19 surface released for labeling,FALSE
A familial cluster of infection associated with the first novel coronavirus indicating potential person-to-person transmission during the incubation period,FALSE
A familial cluster of infection associated with the second novel coronavirus indicating potential person-to-person transmission during the incubation period,FALSE
