claim,label
Woman Who Spoke at DNC Convention Talks to Healthline About Her Father’s COVID-19 Death,TRUE
New COVID-19 Saliva Tests Now Available: Are They the Breakthrough We Need?,TRUE
COVID-19 Symptoms Usually Show Up in This Order,TRUE
How a Housing Crisis Could Make COVID-19 Even Worse,TRUE
"Can the New Coronavirus Be Transmitted by Frozen Foods? Unlikely, Experts Say",TRUE
How a Biden-Harris Administration Would Handle the COVID-19 Pandemic Differently,TRUE
Psychologist Talks to Healthline About Mental Strain of COVID-19,TRUE
Cooking at Home More During COVID-19? What to Know About Food Safety,TRUE
Can Secondhand Smoke Transmit the Novel Coronavirus?,TRUE
COVID-19 Racing Through Nursing Homes: What Families Can Do,TRUE
Pregnancy Plans Being Put on Hold During the COVID-19 Pandemic,TRUE
Raising a Newborn When Your Office Is an ER,TRUE
People Caring for Grandchildren Face High Risks During COVID-19 Pandemic,TRUE
A Physician on the Front Lines Talks About Treating Patients and Getting COVID-19,TRUE
Kids’ Vaccination Rates Have Plummeted — Here’s What That Means for the Fall,TRUE
Michelle Obama Talks ‘Low-Grade Depression’ During the Pandemic,TRUE
Why the Heart Attack Death Rate Has Doubled During COVID-19,TRUE
How Much Will You Pay for a COVID-19 Vaccine? Here’s What We Know,TRUE
Animal Laboratories Being Used to Process COVID-19 Tests in an Effort to Speed Up Results,TRUE
How Telemedicine Can Help People Access Birth Control During the Pandemic,TRUE
Here’s What Happened the Last Time We Had a Vaccine During a Pandemic,TRUE
People Without Symptoms Carry Just as Much of the Coronavirus as Symptomatic People,TRUE
Are Massages and Acupuncture Treatments Safe During COVID-19?,TRUE
How People at Higher Risk from COVID-19 Can Enjoy Summer Safely,TRUE
How Lockdowns Have Helped Improve Some Mother-Daughter Relationships,TRUE
Do You Need to Wear Goggles to Stay Safe from COVID-19?,TRUE
What You Can Do If There’s a Shortage of Disinfectants in Your Area,TRUE
Restarting Professional Sports Is Putting Players at Risk and Sending the Wrong Message to the Public,TRUE
How the Coronavirus Spreads Indoors and What Can Be Done About It,TRUE
Why Most People Will Have to Wait Months to Get a COVID-19 Vaccine After It’s Available,TRUE
From Toddlers to Teens: How to Talk to Kids About Wearing Masks,TRUE
Why Herman Cain’s Death Hasn’t Changed People’s Perspective on COVID-19,TRUE
Dr. Anthony Fauci Talks COVID-19 Vaccine and School Openings,TRUE
The Safe and Unsafe Ways People Are Worshipping During COVID-19,TRUE
"Yes, the Government and Your Employer Can Make You Get a COVID-19 Vaccine",TRUE
How Screen Time May Be Contributing to Dry Eye During the Pandemic,TRUE
Researchers ID 6 COVID-19 Symptom Sets: How That Will Help High-Risk Patients,TRUE
How and When Children Should Return to Sports During COVID-19,TRUE
COVID-19 Survivors Share How to Recover During Pandemic,TRUE
Medical Experts Say We Need a Second Shutdown to Control COVID-19,TRUE
"Estrogen and COVID-19: How Pregnancy, Birth Control Can Increase Risk of Blood Clots",TRUE
Many COVID-19 Patients Will Need Rehab Long After Infection Is Over,TRUE
Experts Say It’s Safe to Breastfeed During the COVID-19 Pandemic,TRUE
You Probably Can’t Get COVID-19 Twice: The Latest on Antibodies,TRUE
Walgreens to Open Doctor Offices: What This Means for Your Healthcare Services,TRUE
COVID-19: How California Went from Model State to Hot Spot,TRUE
"Lip Reading, Facial Expressions: How Masks Make Life Harder for People with Hearing Difficulties",TRUE
Extensive Study Determines Vaccines Are ‘Remarkably Safe’,TRUE
There’s a Difference Between Quarantine and Isolation: What You Should Know,TRUE
‘Doomscrolling’ During COVID-19: What It Does to You and How You Can Avoid It,TRUE
How COVID-19 Outbreaks in Prisons Are Making the Pandemic Worse for Everyone,TRUE
Can You Have a Second Wave of COVID-19 If the First Never Ended?,TRUE
How Businesses Requiring Masks Protects Workers and You from COVID-19,TRUE
Back on the Front Line: Some Doctors Face COVID-19 a Second Time,TRUE
Why Reopening Schools Isn’t as Easy as Reopening Walmart,TRUE
Want to Sign Up for a COVID-19 Vaccine Trial? Here’s What to Know,TRUE
"If 50% of People Take These 3 Simple Steps, We Might Be Able to Stop the Spread of COVID-19",TRUE
Why the Pandemic Is Probably Messing with Your Sense of Time,TRUE
How New York City Got Control of COVID-19 — and Where It Goes from Here,TRUE
When Is It Safe to Be Around Someone Who’s Recovered from COVID-19?,TRUE
"Antiseptic From the 1950s May Be Effective in Fighting Coronavirus, Flu, HPV",TRUE
What Life Is Like for a Florida ER Physician During the COVID-19 Pandemic,TRUE
"Cases, Deaths, Hospitalizations: How to Make Sense of COVID-19 Stats",TRUE
Fauci Warns About ‘Post-Viral’ Syndrome After COVID-19,TRUE
"Yes, We’re Still in the First Wave of COVID-19. Here Are the Facts",TRUE
COVID-19 Outcomes No Worse for Those Living with HIV,TRUE
Why We May Run into PPE Shortages Again,TRUE
What It’s Like to Have a ‘Mild’ Case of COVID-19,TRUE
It’s Too Early to Know If Moderna’s COVID-19 Vaccine Will Work After Initial Tests,TRUE
Here’s What It Will Take to Normalize Wearing Masks in America,TRUE
"We’re Nowhere Near Herd Immunity with COVID-19, Experts Say",TRUE
CDC Expands List of Those with Higher COVID-19 Risks: What to Know,TRUE
Natural Disasters Won’t Stop Just Because There’s a Pandemic: How We Can Be Prepared,TRUE
How a Mask Fits Can Be as Important as What It’s Made Of,TRUE
What Experts Think About Reopening Schools,TRUE
What to Expect If a COVID-19 Contact Tracer Calls You,TRUE
Here’s What to Know About the COVID-19 Mortality Rate as Cases Climb,TRUE
This New COVID-19 Tracker Can Help You Better Understand Your Local Risk,TRUE
What a Lack of COVID-19 Testing Means for Children and Reopening Schools,TRUE
Lysol Disinfectant Approved for Use Against COVID-19: Here’s What Else Can Work,TRUE
Even Asymptomatic People Can Spread COVID-19 Within a Room,TRUE
U.S. May Be Headed for a ‘Full-Blown’ COVID-19 Outbreak: How to Prepare,TRUE
Why the Black Lives Matter Protests Didn’t Contribute to the COVID-19 Surge,TRUE
How Accurate Are COVID-19 Diagnostic and Antibody Tests?,TRUE
"She Had a Stroke, Then the Pandemic Hit. Here’s How She Fought to Recover",TRUE
How to Create Your ‘Social Bubble’ and Interact Safely This Summer,TRUE
Why You Might Want to Think Twice Before Making Your Own Hand Sanitizer,TRUE
How to Tell If the Hand Sanitizer You’re Buying Is Safe and Actually Works,TRUE
Why Hanging Out at a Bar During the Pandemic Is a Terrible Idea,TRUE
How to Enjoy the Fourth of July Weekend Amid the COVID-19 Resurgence,TRUE
Feds Warn That Face Mask ‘Exemption’ Cards Are Fake,TRUE
"COVID-19 Vaccines Are Moving Fast, but Will Americans Agree to Get Them?",TRUE
Nasal Vaccine Against COVID-19 Prevents Infection in Mice,TRUE
Inconsistencies in Data Presentation Could Harm Efforts Against COVID-19,TRUE
Coronavirus SARS-CoV-2 Spreads More Indoors at Low Humidity,TRUE
COVID-19: How South Korea Prevailed While the United States Failed,TRUE
"Low-Cost, Accurate COVID-19 Antibody Detection Platform",TRUE
Social Distancing Decreased Pediatric Respiratory Tract Infections in Finland,TRUE
Scientists Identify the Order of COVID-19's Symptoms,TRUE
"Bouncing, Sticking, Exploding Viruses: Understanding the Surface Chemistry of SARS-CoV-2",TRUE
"Masks, PPE Materials Should Be Hydrophilic",TRUE
"COVID-19 Should Be Treated as an Acute Inflammatory Disease, Scientist Suggests",TRUE
Exposure to Common Cold Coronaviruses Can Teach the Immune System to Recognize SARS-CoV-2,TRUE
The Six Strains of SARS-CoV-2,TRUE
Tracking Antibody Profiles for Influenza Exposures Across the Lifespan,TRUE
Lab-Made Virus Mimics COVID-19 Virus,TRUE
Vaccine Additives Can Enhance Immune Flexibility -- Implications for Flu and SARS-CoV-2,TRUE
CT of Coronavirus Disease (COVID-19) Versus CT of Influenza Virus Pneumonia,TRUE
Contracting COVID-19: Lifestyle and Social Connections May Play a Role,TRUE
"About Half of Health Care Workers Positive for COVID-19 by Serology Have No Symptoms, Study Finds",TRUE
Flu in Early Life Determines Our Susceptibility to Future Infections,TRUE
Antibody Blockade Effective in Treatment of Severe COVID-19,TRUE
Beating HIV and COVID-19 May Depend on Tweaking Vaccine Molecules,TRUE
Antiviral Used to Treat Cat Coronavirus Also Works Against SARS-CoV-2,TRUE
How Genetics Could Impact COVID-19 Treatments,TRUE
Researchers Show Children Are Silent Spreaders of Virus That Causes COVID-19,TRUE
Mild COVID-19 Cases Can Produce Strong T Cell Response,TRUE
Is COVID-19 Transmitted Through Breast Milk? Study Suggests Not Likely,TRUE
Researchers Identify a Protein That May Help SARS-CoV-2 Spread Rapidly Through Cells,TRUE
Pasteurization Inactivates COVID-19 Virus in Human Milk: New Research,TRUE
Malaria Discovery Could Expedite Antiviral Treatment for COVID-19,TRUE
"Mouthwashes Could Reduce the Risk of Coronavirus Transmission, Study Shows",TRUE
Researchers Develop New Mouse Model for SARS-CoV-2,TRUE
Decoy Receptor Neutralizes Coronavirus in Cell Cultures,TRUE
Re-Engineering Antibodies for COVID-19,TRUE
National Academies Publishes Guide to Help Public Officials Make Sense of COVID-19 Data,TRUE
Rapid Test for the Determination of Antibodies Against Sars-Cov-2,TRUE
COVID-19 Research: Anti-Viral Strategy With Double Effect,TRUE
"Face Coverings Do Not Lead to False Sense of Security, Existing Evidence Suggests",TRUE
Neutralizing Antibodies Isolated from COVID-19 Patients May Suppress Virus,TRUE
"Benefits of Routine Childhood Vaccines Far Outweigh Risks of Additional COVID-19 Transmission in Africa, Study Suggests",TRUE
Type 1 Interferon Deficiency: Biomarker of Patients at Risk of Severe COVID-19,TRUE
COVID-19: Patients Improve After Immune-Suppressant Treatment,TRUE
Novel Test Method Detects Coronavirus in Highly Diluted Gargle Samples,TRUE
"COVID-19 Can Be Transmitted in the Womb, Reports Pediatric Infectious Disease Journal",TRUE
Why Lopinavir and Hydroxychloroquine Do Not Work on COVID-19,TRUE
Global Wildlife Surveillance Could Provide Early Warning for Next Pandemic,TRUE
"Older, Critically Ill Patients With COVID-19 May Have Increased Risk of Bradycardia With Lopinavir and Ritonavir",TRUE
Newer Variant of COVID-19-Causing Virus Dominates Global Infections,TRUE
Blood Clots and Lung Injuries Found in Patients Who Have Died of COVID-19,TRUE
Dilated Blood Vessels in the Lung May Explain Low Oxygen Levels in Severe Cases of COVID-19,TRUE
COVID-19: The Virus and the Vasculature,TRUE
"Lung Ultrasound Shows Duration, Severity of Coronavirus Disease (COVID-19)",TRUE
People with intellectual and developmental disabilities disproportionately affected by COVID-19,TRUE
NIH establishes Centers for Research in Emerging Infectious Diseases,TRUE
Experimental COVID-19 vaccine protects upper and lower airways in nonhuman primates,TRUE
Placenta lacks major molecules used by SARS-CoV-2 virus to cause infection,TRUE
NIH ACTIV vaccine working group weighs role of human challenge studies for SARS-CoV-2 vaccine development,TRUE
Scientists discover COVID-19 symptoms appear in a specific,TRUE
5 new scientific advances that offer hope against COVID-19,TRUE
Is SARS-CoV-2 more dangerous because it reduces specific,TRUE
Synthetic antibody could prevent and treat COVID-19,TRUE
COVID-19: Over 80% of young people may show no symptoms,TRUE
Even mild COVID-19 may produce long lasting immunity,TRUE
Anxiety symptoms vs. COVID-19 (coronavirus) symptoms,TRUE
How does weather affect COVID-19?,TRUE
COVID-19: What can we learn from South Korea's response?,TRUE
COVID-19 outbreak at a kids' summer camp may be stark,TRUE
COVID-19: Doctors round up evidence of damage outside the,TRUE
New antivirals kill SARS-CoV-2,TRUE
"Antibodies fight off the new coronavirus, but what do T cells do?",TRUE
Rare mutations reveal more about COVID-19 and the immune,TRUE
"New, more infectious SARS-CoV-2 variant does not cause",TRUE
COVID-19: Children may have a higher viral load than adults,TRUE
Have we underestimated the pandemic's death toll?,TRUE
Claims that high altitudes protect against COVID-19 'speculative',TRUE
COVID-19: Seaweed extract may be more effective than,TRUE
COVID-19: Possible mechanism for blood clotting identified,TRUE
Antibody cocktail shows promise in fight against the novel,TRUE
"Children not a major source of COVID-19, finds rapid review",TRUE
Hopeful COVID-19 research: Testing new vaccines,TRUE
Research associates COVID-19 with spike in 'broken heart,TRUE
COVID-19 and face masks: 4 common myths,TRUE
Shifting goalposts: Research in the time of the coronavirus,TRUE
COVID-19 vaccine is safe and triggers immune response in,TRUE
COVID-19: How a new blood test could help speed up vaccine,TRUE
Hydroxychloroquine fails to reduce COVID-19 symptoms,TRUE
COVID-19: How do we explain 'happy' hypoxemia?,TRUE
"COVID-19: Linking loss of smell, depression, and anxiety",TRUE
Treating COVID-19 may increase antibiotic resistance,TRUE
What was the impact of Sweden's soft approach to lockdown?,TRUE
Work absences suggest higher-than-reported COVID-19 cases,TRUE
How has COVID-19 affected suicidality in the US?,TRUE
Tool to help manage COVID-19 patients with diabetes,TRUE
MMR vaccine could prevent worst symptoms of COVID-19,TRUE
Delaying COVID-19 emergency measures linked to higher,TRUE
Editorial highlights flaws in reporting COVID-19 research,TRUE
Drug that calms 'cytokine storm' may reduce COVID-19 mortality,TRUE
Innovative air filter could effectively kill SARS-CoV-2,TRUE
Experimental SARS-CoV-2 test works in 45 minutes,TRUE
Racial minorities experience higher COVID-19-related,TRUE
COVID-19 cases 5 times higher in prisons than general,TRUE
Severe COVID-19: Interleukin-6 inhibitors may be most effective,TRUE
How is the world faring 4 months into the pandemic?,TRUE
How and why the coronavirus pandemic has changed our,TRUE
COVID-19 and the surge in anti-Asian hate crimes,TRUE
Mandatory BCG vaccination may slow spread of COVID-19,TRUE
Preventing a pandemic is 500 times cheaper than responding,TRUE
Does hydroxychloroquine cut COVID-19 mortality? Expert,TRUE
Will COVID-19 and Black Lives Matter change science and,TRUE
COVID-19 shows weak points in global food system,TRUE
Hydroxychloroquine: When medicine and politics clash,TRUE
Respiratory viruses may spread via airborne dust,TRUE
Which homemade masks are most effective?,TRUE
Dry heat can effectively sanitize N95 masks,TRUE
Scientists propose cheap and accessible test for mask,TRUE
"Nose burning: Causes, treatments, and how to stop it",TRUE
Social distancing at work: Advice and tips,TRUE
Plague in Inner Mongolia: Should we be concerned?,TRUE
"Summer flu: Symptoms, treatments, and home remedies",TRUE
Vaccine misinformation can be dispelled by conversation,TRUE
Vomiting and diarrhea with stomach pain: 11 causes and,TRUE
"Plaquenil: Dosage, side effects, use for COVID-19, and more",TRUE
Raw milk may harbor antibiotic resistant germs,TRUE
"Online searches for ‘chest pain’ rise, emergency visits for heart attack drop amid COVID",TRUE
"The effects of COVID-19 on emergency visits, hospitalizations",TRUE
